Date,EUR_USD,GBP_USD,BRL_USD,JPY_USD,CHF_USD
2010-11-12,1.37,1.6172,1.72,82.44,0.9758
2010-11-15,1.3615,1.6064,1.7216,82.9,0.9837
2010-11-16,1.3517,1.5881,1.7378,83.41,0.9924
2010-11-17,1.3555,1.5941,1.7227,83.15,0.9895
2010-11-18,1.3618,1.601,1.7137,83.64,0.9969
2010-11-19,1.3654,1.5961,1.7204,83.49,0.9979
2010-11-22,1.3612,1.5932,1.7223,83.46,0.9917
2010-11-23,1.3388,1.5824,1.7378,82.86,0.9951
2010-11-24,1.335,1.5774,1.723,83.38,0.9945
2010-11-25,,,,,
2010-11-26,1.3243,1.5616,1.7268,84.08,1.0016
2010-11-29,1.3092,1.5557,1.7282,84.34,1.0012
2010-11-30,1.3036,1.5578,1.7146,83.56,0.9985
2010-12-01,1.3149,1.5603,1.703,84,0.9997
2010-12-02,1.3228,1.561,1.7015,83.53,0.9901
2010-12-03,1.3367,1.5723,1.6859,82.73,0.9764
2010-12-06,1.3275,1.568,1.6848,82.7,0.9848
2010-12-07,1.3323,1.5802,1.6809,83.04,0.9828
2010-12-08,1.3242,1.5792,1.6901,84.16,0.9879
2010-12-09,1.3206,1.5733,1.7064,83.85,0.9846
2010-12-10,1.3242,1.5809,1.7183,83.87,0.9796
2010-12-13,1.3389,1.5882,1.7054,83.57,0.9668
2010-12-14,1.3395,1.5795,1.6945,83.52,0.961
2010-12-15,1.3306,1.5613,1.6979,84.04,0.9619
2010-12-16,1.3206,1.5612,1.7048,84.23,0.966
2010-12-17,1.3155,1.548,1.7134,84.15,0.9707
2010-12-20,1.3124,1.5521,1.7081,83.72,0.9638
2010-12-21,1.3131,1.5462,1.697,83.76,0.9585
2010-12-22,1.3089,1.539,1.6958,83.56,0.9503
2010-12-23,1.3101,1.54,1.6938,82.97,0.962
2010-12-24,,,,,
2010-12-27,1.3146,1.5382,1.6897,82.91,0.9626
2010-12-28,1.3122,1.5361,1.6898,82.21,0.9516
2010-12-29,1.3183,1.5463,1.681,81.9,0.9496
2010-12-30,1.3269,1.5392,1.6631,81.67,0.9369
2010-12-31,,,,,
2011-01-03,1.3371,1.549,1.6452,81.56,0.9329
2011-01-04,1.3306,1.5586,1.6687,81.96,0.9478
2011-01-05,1.3171,1.5497,1.6694,83.22,0.9644
2011-01-06,1.3027,1.549,1.688,83.15,0.963
2011-01-07,1.2944,1.556,1.685,83.04,0.965
2011-01-10,1.2945,1.5583,1.6921,82.78,0.9686
2011-01-11,1.2978,1.5628,1.6899,83.36,0.9755
2011-01-12,1.3066,1.5716,1.6761,83.29,0.9717
2011-01-13,1.3364,1.587,1.6666,82.72,0.9624
2011-01-14,1.3328,1.5874,1.6819,82.99,0.9657
2011-01-17,,,,,
2011-01-18,1.3399,1.6,1.6725,82.66,0.9633
2011-01-19,1.3495,1.5991,1.6704,82.03,0.9585
2011-01-20,1.3443,1.5875,1.6735,83.02,0.9656
2011-01-21,1.3581,1.5997,1.6705,82.63,0.959
2011-01-24,1.3653,1.5995,1.6695,82.44,0.9488
2011-01-25,1.3644,1.5818,1.67,82.35,0.9451
2011-01-26,1.3688,1.5886,1.6682,82.27,0.9436
2011-01-27,1.3688,1.5905,1.6746,83.03,0.9464
2011-01-28,1.3607,1.5838,1.6845,82.03,0.9429
2011-01-31,1.3715,1.6042,1.6739,81.97,0.9402
2011-02-01,1.3793,1.6124,1.662,81.48,0.9388
2011-02-02,1.3779,1.6167,1.6641,81.82,0.9406
2011-02-03,1.3654,1.6159,1.6676,81.48,0.9435
2011-02-04,1.3584,1.6089,1.6745,81.99,0.9557
2011-02-07,1.3557,1.6111,1.678,82.4,0.9569
2011-02-08,1.3687,1.6091,1.6679,81.92,0.957
2011-02-09,1.3688,1.6089,1.6621,82.47,0.9611
2011-02-10,1.3637,1.6132,1.667,83.11,0.9659
2011-02-11,1.352,1.5986,1.6655,83.52,0.9755
2011-02-14,1.3474,1.6023,1.6665,83.32,0.9708
2011-02-15,1.3494,1.6128,1.668,83.79,0.9677
2011-02-16,1.3547,1.6063,1.6724,83.73,0.9616
2011-02-17,1.3612,1.6172,1.6605,83.25,0.9508
2011-02-18,1.3673,1.6245,1.6645,83.22,0.9483
2011-02-21,,,,,
2011-02-22,1.3661,1.6129,1.666,82.94,0.9393
2011-02-23,1.3758,1.6221,1.6737,82.39,0.932
2011-02-24,1.3794,1.6106,1.6617,81.67,0.9252
2011-02-25,1.3757,1.6078,1.6597,81.76,0.9282
2011-02-28,1.3793,1.6247,1.6598,81.94,0.9305
2011-03-01,1.3813,1.6309,1.66,81.86,0.9284
2011-03-02,1.3869,1.6311,1.66,81.62,0.922
2011-03-03,1.3947,1.6266,1.655,82.41,0.9306
2011-03-04,1.3983,1.625,1.6432,82.35,0.9263
2011-03-07,1.3976,1.6204,1.6532,82.12,0.9256
2011-03-08,1.3912,1.6164,1.6542,82.69,0.9346
2011-03-09,1.3906,1.6202,1.6553,82.78,0.9298
2011-03-10,1.3823,1.6063,1.6589,82.98,0.932
2011-03-11,1.3864,1.6033,1.6612,81.77,0.9276
2011-03-14,1.3975,1.6181,1.6658,81.65,0.9253
2011-03-15,1.3968,1.6064,1.6673,80.82,0.9187
2011-03-16,1.3922,1.6028,1.6685,80.17,0.912
2011-03-17,1.4021,1.6143,1.6723,78.74,0.8998
2011-03-18,1.4141,1.6187,1.6727,81.14,0.9025
2011-03-21,1.4184,1.6276,1.6638,81.11,0.9057
2011-03-22,1.4212,1.6387,1.6632,81,0.9041
2011-03-23,1.4124,1.6246,1.6609,80.94,0.9064
2011-03-24,1.42,1.6159,1.6565,80.82,0.9061
2011-03-25,1.4144,1.6086,1.656,81.12,0.9143
2011-03-28,1.4104,1.6024,1.6591,81.67,0.9169
2011-03-29,1.409,1.5983,1.6559,82.38,0.9205
2011-03-30,1.4095,1.6038,1.6274,82.98,0.9213
2011-03-31,1.4183,1.6048,1.6287,82.76,0.9157
2011-04-01,1.4215,1.6132,1.6156,84.05,0.9243
2011-04-04,1.4221,1.6129,1.6099,83.98,0.9224
2011-04-05,1.423,1.6282,1.6083,84.65,0.9242
2011-04-06,1.4333,1.6314,1.6021,85.26,0.9172
2011-04-07,1.4287,1.6304,1.5925,84.98,0.9178
2011-04-08,1.4437,1.6341,1.5765,84.99,0.9105
2011-04-11,1.4454,1.6386,1.579,84.58,0.9067
2011-04-12,1.4455,1.6263,1.5895,83.79,0.898
2011-04-13,1.4477,1.6285,1.5923,83.59,0.8939
2011-04-14,1.4464,1.635,1.5825,83.23,0.8924
2011-04-15,1.4443,1.6325,1.5721,83.13,0.8935
2011-04-18,1.4211,1.6229,1.595,82.43,0.8986
2011-04-19,1.4319,1.6315,1.58,82.41,0.899
2011-04-20,1.4513,1.6405,1.5683,82.58,0.8914
2011-04-21,1.4585,1.6572,1.5635,81.81,0.8821
2011-04-22,1.4545,1.6517,1.566,81.92,0.8865
2011-04-25,1.4576,1.6497,1.5701,81.93,0.8806
2011-04-26,1.4625,1.6465,1.5636,81.93,0.8803
2011-04-27,1.4659,1.653,1.5685,82.6,0.8807
2011-04-28,1.4785,1.6636,1.587,81.57,0.8736
2011-04-29,1.4821,1.6691,1.567,81.31,0.8666
2011-05-02,1.487,1.669,1.5745,81.23,0.864
2011-05-03,1.4875,1.6536,1.5835,81.02,0.8609
2011-05-04,1.4859,1.6524,1.603,80.69,0.8582
2011-05-05,1.4583,1.6427,1.6172,80.12,0.8698
2011-05-06,1.4495,1.6417,1.6037,80.51,0.8732
2011-05-09,1.4301,1.6338,1.621,80.66,0.8753
2011-05-10,1.4358,1.6331,1.6069,80.75,0.8805
2011-05-11,1.4269,1.6412,1.619,80.78,0.8846
2011-05-12,1.4229,1.629,1.6192,80.75,0.8842
2011-05-13,1.4141,1.6179,1.6382,80.76,0.8907
2011-05-16,1.4219,1.624,1.6266,80.82,0.8818
2011-05-17,1.4155,1.6206,1.6335,81.39,0.8848
2011-05-18,1.427,1.6148,1.6115,81.37,0.8792
2011-05-19,1.4254,1.6179,1.6179,81.78,0.884
2011-05-20,1.4172,1.6222,1.6155,81.64,0.8776
2011-05-23,1.4015,1.6102,1.6345,81.81,0.8831
2011-05-24,1.4107,1.6185,1.6287,82.12,0.88
2011-05-25,1.4102,1.6277,1.6264,81.96,0.872
2011-05-26,1.4088,1.6346,1.6232,81.44,0.8666
2011-05-27,1.4287,1.6494,1.5985,80.75,0.852
2011-05-30,,,,,
2011-05-31,1.4376,1.6439,1.5833,81.29,0.8525
2011-06-01,1.4431,1.6391,1.5831,80.82,0.8401
2011-06-02,1.4426,1.6325,1.5813,80.98,0.8438
2011-06-03,1.4604,1.6397,1.5722,80.38,0.8352
2011-06-06,1.462,1.6362,1.5799,80.19,0.836
2011-06-07,1.4675,1.6444,1.5748,80.21,0.8388
2011-06-08,1.4587,1.6381,1.581,79.87,0.8369
2011-06-09,1.4534,1.6382,1.5832,80.07,0.8412
2011-06-10,1.4365,1.6254,1.5974,80.26,0.8419
2011-06-13,1.4368,1.6308,1.5892,80.16,0.8369
2011-06-14,1.4473,1.6388,1.5808,80.5,0.8444
2011-06-15,1.4221,1.6218,1.594,80.71,0.8508
2011-06-16,1.4155,1.613,1.6106,80.7,0.8507
2011-06-17,1.4326,1.6186,1.596,80.1,0.8462
2011-06-20,1.432,1.6206,1.5932,80.26,0.8416
2011-06-21,1.4399,1.6232,1.5882,80.15,0.8433
2011-06-22,1.4403,1.6131,1.5872,80.06,0.8356
2011-06-23,1.4166,1.5977,1.5904,80.45,0.8379
2011-06-24,1.4189,1.5985,1.5949,80.32,0.8373
2011-06-27,1.4282,1.5972,1.5941,80.89,0.8367
2011-06-28,1.4368,1.6016,1.579,80.85,0.8298
2011-06-29,1.4428,1.607,1.569,80.8,0.8349
2011-06-30,1.4523,1.6067,1.5595,80.64,0.8413
2011-07-01,1.4508,1.607,1.5558,80.81,0.8479
2011-07-04,,,,,
2011-07-05,1.447,1.6085,1.5636,81.14,0.8452
2011-07-06,1.4329,1.5998,1.5655,80.9,0.8393
2011-07-07,1.4349,1.5967,1.5543,81.26,0.844
2011-07-08,1.4251,1.603,1.5631,80.64,0.8376
2011-07-11,1.4034,1.5932,1.5776,80.37,0.8351
2011-07-12,1.4014,1.594,1.576,79.53,0.8335
2011-07-13,1.4167,1.6111,1.5708,78.99,0.8213
2011-07-14,1.4182,1.6125,1.5733,79.11,0.8167
2011-07-15,1.4156,1.6149,1.574,79.03,0.8158
2011-07-18,1.4042,1.6024,1.5833,79.1,0.8177
2011-07-19,1.4156,1.6135,1.5675,78.91,0.8166
2011-07-20,1.4188,1.6139,1.5655,78.76,0.8204
2011-07-21,1.4372,1.6301,1.5538,78.47,0.8172
2011-07-22,1.4366,1.6319,1.5509,78.44,0.8166
2011-07-25,1.4357,1.6285,1.5402,78.31,0.8062
2011-07-26,1.4495,1.6392,1.5375,78.04,0.8027
2011-07-27,1.4373,1.6357,1.566,77.99,0.8023
2011-07-28,1.4303,1.6338,1.562,77.87,0.8041
2011-07-29,1.4388,1.6455,1.5495,77.18,0.7881
2011-08-01,1.4202,1.6278,1.561,76.87,0.7813
2011-08-02,1.4232,1.6287,1.5651,77.13,0.7712
2011-08-03,1.432,1.6406,1.5645,76.87,0.766
2011-08-04,1.4158,1.6308,1.579,79.01,0.7674
2011-08-05,1.4158,1.6362,1.5993,78.48,0.76
2011-08-08,1.4241,1.6354,1.599,77.53,0.7553
2011-08-09,1.4242,1.6194,1.629,77.16,0.7313
2011-08-10,1.4193,1.6169,1.624,76.41,0.7296
2011-08-11,1.423,1.6228,1.6277,76.68,0.7559
2011-08-12,1.4239,1.6284,1.6125,76.79,0.7711
2011-08-15,1.4452,1.6387,1.5937,76.73,0.7802
2011-08-16,1.4421,1.6424,1.5871,76.76,0.7926
2011-08-17,1.4436,1.6591,1.5841,76.46,0.7891
2011-08-18,1.432,1.6489,1.6046,76.52,0.7904
2011-08-19,1.4408,1.6544,1.5986,76.46,0.7856
2011-08-22,1.4384,1.6452,1.6058,76.77,0.7877
2011-08-23,1.4431,1.6509,1.5991,76.59,0.7891
2011-08-24,1.4402,1.6375,1.6051,76.78,0.795
2011-08-25,1.438,1.6289,1.6115,77.38,0.7959
2011-08-26,1.4463,1.6321,1.6055,76.62,0.8055
2011-08-29,1.451,1.6398,1.5957,76.96,0.8188
2011-08-30,1.4435,1.6279,1.5867,76.75,0.8173
2011-08-31,1.4406,1.6269,1.5841,76.5,0.8038
2011-09-01,1.4283,1.6179,1.6005,76.81,0.7951
2011-09-02,1.4203,1.619,1.6345,76.79,0.7862
2011-09-05,,,,,
2011-09-06,1.3999,1.5954,1.661,77.48,0.8593
2011-09-07,1.4058,1.5948,1.6543,77.39,0.8599
2011-09-08,1.3947,1.6021,1.6545,77.43,0.8714
2011-09-09,1.3666,1.587,1.6798,77.31,0.884
2011-09-12,1.3635,1.5814,1.6964,77.15,0.8834
2011-09-13,1.368,1.5805,1.7132,76.88,0.8795
2011-09-14,1.371,1.5773,1.728,76.71,0.8772
2011-09-15,1.3858,1.5808,1.7115,76.7,0.8705
2011-09-16,1.3783,1.5802,1.7097,76.89,0.8753
2011-09-19,1.3636,1.5674,1.7866,76.48,0.8839
2011-09-20,1.3697,1.5718,1.7891,76.52,0.8879
2011-09-21,1.3724,1.5619,1.8355,76.38,0.8932
2011-09-22,1.3446,1.5358,1.8787,76.31,0.9073
2011-09-23,1.3518,1.5475,1.8585,76.3,0.9035
2011-09-26,1.3516,1.5553,1.8452,76.35,0.9022
2011-09-27,1.3606,1.5681,1.8067,76.6,0.8959
2011-09-28,1.3628,1.5648,1.815,76.51,0.8955
2011-09-29,1.3639,1.5685,1.8261,76.68,0.8947
2011-09-30,1.3449,1.5624,1.8485,77.04,0.9048
2011-10-03,1.3281,1.5474,1.8815,76.66,0.9151
2011-10-04,1.3294,1.5403,1.881,76.86,0.9223
2011-10-05,1.3328,1.5436,1.8356,76.86,0.9228
2011-10-06,1.3408,1.5398,1.8081,76.64,0.9219
2011-10-07,1.3512,1.5628,1.7662,76.77,0.9151
2011-10-10,,,,,
2011-10-11,1.3657,1.5594,1.7529,76.66,0.9065
2011-10-12,1.3805,1.5757,1.7745,77.3,0.8944
2011-10-13,1.373,1.5729,1.745,76.88,0.9
2011-10-14,1.3861,1.5808,1.7373,77.36,0.8934
2011-10-17,1.377,1.5778,1.7491,76.8,0.8979
2011-10-18,1.3719,1.5654,1.7568,76.75,0.9012
2011-10-19,1.3775,1.5799,1.7655,76.79,0.9022
2011-10-20,1.3672,1.5726,1.7983,76.91,0.9002
2011-10-21,1.3873,1.5945,1.7702,76.1,0.8852
2011-10-24,1.3932,1.5986,1.7522,76.1,0.8804
2011-10-25,1.3911,1.5994,1.7611,75.88,0.8794
2011-10-26,1.3838,1.5905,1.7645,76.05,0.8841
2011-10-27,1.4172,1.6081,1.7207,75.8,0.8609
2011-10-28,1.4164,1.613,1.6916,75.72,0.8625
2011-10-31,1.3947,1.6141,1.6933,77.97,0.8706
2011-11-01,1.3676,1.5946,1.7525,78.28,0.8901
2011-11-02,1.3803,1.5974,1.7355,78.04,0.8808
2011-11-03,1.3744,1.5959,1.7433,77.96,0.8834
2011-11-04,1.3761,1.6026,1.7545,78.17,0.888
2011-11-07,1.3744,1.6024,1.7516,78.06,0.9012
2011-11-08,1.3785,1.6076,1.7388,77.79,0.8966
2011-11-09,1.3596,1.5958,1.7596,77.77,0.906
2011-11-10,1.36,1.5935,1.7627,77.58,0.9058
2011-11-11,,,,,
2011-11-14,1.3625,1.5899,1.7623,77.02,0.9072
2011-11-15,1.3524,1.5818,1.7711,76.99,0.9177
2011-11-16,1.3505,1.577,1.7723,77.02,0.9169
2011-11-17,1.3522,1.5801,1.7671,76.98,0.9167
2011-11-18,1.3521,1.5783,1.7817,76.93,0.9159
2011-11-21,1.3525,1.5662,1.8064,76.97,0.9158
2011-11-22,1.35,1.5646,1.8141,77.07,0.9145
2011-11-23,1.3347,1.5511,1.8606,77.41,0.9202
2011-11-24,,,,,
2011-11-25,1.3244,1.5467,1.8865,77.66,0.9289
2011-11-28,1.3334,1.5538,1.8545,78.05,0.9215
2011-11-29,1.3343,1.5625,1.8461,77.86,0.9194
2011-11-30,1.3453,1.5705,1.8072,77.58,0.9106
2011-12-01,1.3487,1.5698,1.7965,77.6,0.9135
2011-12-02,1.3386,1.5592,1.8002,77.88,0.9219
2011-12-05,1.3463,1.5689,1.7841,77.77,0.9179
2011-12-06,1.3397,1.558,1.794,77.73,0.9267
2011-12-07,1.3386,1.5691,1.7908,77.69,0.9251
2011-12-08,1.3324,1.5635,1.8137,77.67,0.9275
2011-12-09,1.3368,1.5642,1.8072,77.58,0.9243
2011-12-12,1.3188,1.5597,1.8385,77.87,0.936
2011-12-13,1.3094,1.5528,1.8527,77.86,0.9418
2011-12-14,1.2972,1.5445,1.8812,78.08,0.953
2011-12-15,1.3013,1.5486,1.8603,77.87,0.9402
2011-12-16,1.3025,1.5514,1.8548,77.65,0.9372
2011-12-19,1.3017,1.5531,1.8662,77.96,0.9364
2011-12-20,1.3076,1.5674,1.8459,77.76,0.9309
2011-12-21,1.304,1.568,1.8574,78,0.9378
2011-12-22,1.3045,1.5667,1.8523,78.13,0.9368
2011-12-23,1.304,1.5615,1.8595,78.13,0.9379
2011-12-26,,,,,
2011-12-27,1.3074,1.5671,1.8591,77.83,0.9339
2011-12-28,1.2926,1.5478,1.8779,77.98,0.943
2011-12-29,1.2952,1.5386,1.8662,77.71,0.9412
2011-12-30,1.2973,1.5537,1.8627,76.98,0.9374
2012-01-02,,,,,
2012-01-03,1.3061,1.5655,1.8338,76.67,0.9319
2012-01-04,1.293,1.5638,1.8205,76.68,0.9417
2012-01-05,1.2783,1.548,1.8399,77.18,0.9528
2012-01-06,1.2723,1.5431,1.8487,77.06,0.9555
2012-01-09,1.2745,1.5436,1.8411,76.88,0.952
2012-01-10,1.2782,1.5489,1.8041,76.84,0.9486
2012-01-11,1.2686,1.5325,1.8057,76.9,0.9554
2012-01-12,1.2818,1.5325,1.7825,76.76,0.9444
2012-01-13,1.2682,1.5301,1.7945,76.9,0.9534
2012-01-16,,,,,
2012-01-17,1.274,1.5356,1.7778,76.8,0.9492
2012-01-18,1.2825,1.541,1.7688,76.81,0.9427
2012-01-19,1.2937,1.5484,1.7593,77.23,0.9335
2012-01-20,1.2948,1.554,1.7629,76.97,0.9327
2012-01-23,1.3035,1.5582,1.7534,76.92,0.9268
2012-01-24,1.3004,1.5595,1.7637,77.78,0.929
2012-01-25,1.2978,1.557,1.7613,78.13,0.931
2012-01-26,1.3152,1.5706,1.7392,77.47,0.9174
2012-01-27,1.3192,1.5716,1.7401,76.68,0.9142
2012-01-30,1.3123,1.569,1.7507,76.28,0.9178
2012-01-31,1.3053,1.5754,1.7527,76.34,0.922
2012-02-01,1.3179,1.5849,1.7383,76.11,0.9141
2012-02-02,1.3167,1.5813,1.7233,76.13,0.9144
2012-02-03,1.3106,1.5779,1.7232,76.54,0.9208
2012-02-06,1.313,1.5832,1.7154,76.54,0.9188
2012-02-07,1.3244,1.5891,1.7214,76.88,0.9129
2012-02-08,1.3253,1.582,1.7185,76.9,0.9126
2012-02-09,1.3297,1.5838,1.72,77.42,0.9103
2012-02-10,1.3187,1.5748,1.726,77.57,0.9176
2012-02-13,1.3211,1.578,1.7202,77.52,0.9149
2012-02-14,1.3149,1.5691,1.7159,78.39,0.9185
2012-02-15,1.3087,1.571,1.7173,78.22,0.9223
2012-02-16,1.311,1.5795,1.7221,78.77,0.9209
2012-02-17,1.3149,1.5813,1.7135,79.33,0.918
2012-02-20,,,,,
2012-02-21,1.3255,1.5796,1.7171,79.73,0.9114
2012-02-22,1.3251,1.5677,1.7074,80.3,0.9107
2012-02-23,1.3308,1.57,1.7096,80.21,0.9059
2012-02-24,1.3463,1.5869,1.7065,80.88,0.8949
2012-02-27,1.341,1.5845,1.7058,80.42,0.8987
2012-02-28,1.3452,1.5887,1.6997,80.44,0.8961
2012-02-29,1.3359,1.5951,1.7148,81.1,0.9023
2012-03-01,1.332,1.5953,1.7108,81.16,0.9051
2012-03-02,1.3202,1.5852,1.7263,81.56,0.9134
2012-03-05,1.3226,1.587,1.7353,81.43,0.9116
2012-03-06,1.3114,1.572,1.7584,80.86,0.9186
2012-03-07,1.3149,1.5746,1.7626,81.06,0.9169
2012-03-08,1.3256,1.5822,1.7747,81.5,0.9092
2012-03-09,1.3108,1.5677,1.7865,82.59,0.92
2012-03-12,1.3141,1.5615,1.8202,82.21,0.9177
2012-03-13,1.3109,1.5736,1.7969,82.66,0.9198
2012-03-14,1.3025,1.5686,1.8175,83.78,0.9313
2012-03-15,1.307,1.5669,1.8052,83.28,0.9236
2012-03-16,1.3171,1.5845,1.8025,83.34,0.916
2012-03-19,1.3242,1.5894,1.8073,83.31,0.9109
2012-03-20,1.3222,1.5857,1.8214,83.62,0.9122
2012-03-21,1.319,1.5848,1.8265,83.62,0.9143
2012-03-22,1.3194,1.5807,1.823,82.5,0.9136
2012-03-23,1.3263,1.5864,1.8158,82.35,0.9085
2012-03-26,1.3328,1.5939,1.8155,82.84,0.9041
2012-03-27,1.3336,1.5972,1.8112,83.15,0.9038
2012-03-28,1.33,1.5855,1.8253,82.74,0.9064
2012-03-29,1.3265,1.5911,1.8332,82.28,0.9084
2012-03-30,1.3334,1.5985,1.8205,82.41,0.9026
2012-04-02,1.3325,1.6022,1.8257,82.16,0.9037
2012-04-03,1.3337,1.5966,1.8232,82.18,0.9024
2012-04-04,1.3126,1.5879,1.8293,82.62,0.9168
2012-04-05,1.3064,1.5822,1.8296,82.33,0.92
2012-04-06,1.3089,1.5877,1.8218,81.56,0.9176
2012-04-09,1.3087,1.5879,1.8218,81.36,0.918
2012-04-10,1.3068,1.5836,1.834,80.94,0.9195
2012-04-11,1.3104,1.5892,1.8311,80.88,0.9165
2012-04-12,1.3171,1.5939,1.8261,80.87,0.9125
2012-04-13,1.3082,1.5851,1.8363,80.99,0.9189
2012-04-16,1.3067,1.5865,1.8384,80.46,0.9199
2012-04-17,1.3123,1.5931,1.8503,80.72,0.9156
2012-04-18,1.3122,1.602,1.8703,81.29,0.9162
2012-04-19,1.3132,1.6058,1.8846,81.57,0.9155
2012-04-20,1.3212,1.6123,1.8662,81.6,0.9095
2012-04-23,1.3129,1.6102,1.8854,81.16,0.9152
2012-04-24,1.3207,1.6135,1.8765,81.21,0.9098
2012-04-25,1.321,1.6146,1.8828,81.33,0.9097
2012-04-26,1.3232,1.6188,1.8865,80.78,0.9081
2012-04-27,1.3248,1.6239,1.8843,80.48,0.9066
2012-04-30,1.3229,1.6225,1.893,79.81,0.9081
2012-05-01,1.3226,1.6221,1.9037,80.17,0.9087
2012-05-02,1.3154,1.6193,1.9151,80.19,0.9135
2012-05-03,1.3147,1.6185,1.9275,80.36,0.9138
2012-05-04,1.3091,1.6148,1.9258,79.84,0.9176
2012-05-07,1.3052,1.6192,1.924,79.88,0.9204
2012-05-08,1.3015,1.6159,1.9365,79.79,0.9228
2012-05-09,1.2954,1.613,1.956,79.64,0.9272
2012-05-10,1.2959,1.6161,1.9545,79.91,0.9269
2012-05-11,1.2937,1.608,1.9404,79.86,0.9283
2012-05-14,1.2847,1.6116,1.9884,79.83,0.9349
2012-05-15,1.2769,1.6025,1.9935,80.09,0.9405
2012-05-16,1.273,1.5933,2,80.32,0.9435
2012-05-17,1.2709,1.5823,1.994,79.26,0.945
2012-05-18,1.2721,1.5788,2.019,79.14,0.9442
2012-05-21,1.2769,1.579,2.0455,79.31,0.9406
2012-05-22,1.2735,1.5775,2.046,79.98,0.9431
2012-05-23,1.2569,1.5691,2.0675,79.33,0.9555
2012-05-24,1.2583,1.5698,2.0306,79.47,0.9558
2012-05-25,1.2518,1.5648,1.9917,79.64,0.9592
2012-05-28,,,,,
2012-05-29,1.2488,1.563,1.9973,79.44,0.9617
2012-05-30,1.2405,1.5532,2.0095,78.93,0.9682
2012-05-31,1.2364,1.5405,2.016,78.29,0.9713
2012-06-01,1.242,1.5383,2.0325,78.21,0.9671
2012-06-04,1.2495,1.5382,2.0439,78.3,0.961
2012-06-05,1.2437,1.5355,2.0299,78.57,0.9656
2012-06-06,1.2535,1.5475,2.017,79.11,0.9579
2012-06-07,1.2568,1.5557,2.0325,79.67,0.9558
2012-06-08,1.2482,1.5433,2.0257,79.47,0.962
2012-06-11,1.2504,1.5515,2.0369,79.5,0.9604
2012-06-12,1.2477,1.5562,2.0586,79.44,0.9624
2012-06-13,1.2596,1.5557,2.0628,79.35,0.9533
2012-06-14,1.2608,1.5533,2.0724,79.29,0.9525
2012-06-15,1.2633,1.5654,2.0397,78.65,0.9506
2012-06-18,1.2578,1.5665,2.066,78.95,0.9547
2012-06-19,1.2692,1.5732,2.0352,78.92,0.9461
2012-06-20,1.2703,1.575,2.0306,79.54,0.9453
2012-06-21,1.2586,1.5633,2.0446,80.18,0.9542
2012-06-22,1.2545,1.5582,2.0573,80.52,0.9572
2012-06-25,1.248,1.5555,2.0745,79.5,0.9621
2012-06-26,1.2471,1.562,2.0735,79.46,0.963
2012-06-27,1.2457,1.5549,2.0791,79.83,0.9642
2012-06-28,1.2433,1.5503,2.0904,79.35,0.9661
2012-06-29,1.2668,1.5686,2.009,79.81,0.9485
2012-07-02,1.2584,1.5679,1.9887,79.42,0.9544
2012-07-03,1.262,1.5702,1.9968,79.77,0.9517
2012-07-04,,,,,
2012-07-05,1.2384,1.5531,2.0271,79.95,0.9698
2012-07-06,1.2283,1.548,2.0369,79.61,0.9777
2012-07-09,1.2299,1.5507,2.0311,79.66,0.9764
2012-07-10,1.2255,1.5506,2.0343,79.44,0.9798
2012-07-11,1.2244,1.5532,2.0367,79.7,0.9808
2012-07-12,1.2199,1.5425,2.0477,79.29,0.9843
2012-07-13,1.2232,1.555,2.0376,79.2,0.9817
2012-07-16,1.2267,1.5635,2.0391,78.8,0.9791
2012-07-17,1.2234,1.5613,2.0327,79.04,0.9818
2012-07-18,1.2261,1.5636,2.0214,78.79,0.9795
2012-07-19,1.2257,1.5719,2.0212,78.6,0.9798
2012-07-20,1.2176,1.563,2.0217,78.49,0.9863
2012-07-23,1.2126,1.5512,2.0393,78.38,0.9904
2012-07-24,1.2062,1.5521,2.0428,78.19,0.9957
2012-07-25,1.2132,1.5479,2.0381,78.21,0.9899
2012-07-26,1.228,1.5683,2.0268,78.24,0.978
2012-07-27,1.237,1.5728,2.0138,78.55,0.9709
2012-07-30,1.225,1.5694,2.0354,78.2,0.9804
2012-07-31,1.2315,1.5686,2.0514,78.1,0.9753
2012-08-01,1.2299,1.5596,2.0384,78.19,0.9767
2012-08-02,1.2149,1.55,2.0514,78.22,0.9886
2012-08-03,1.239,1.565,2.0237,78.6,0.9697
2012-08-06,1.2422,1.5625,2.026,78.17,0.9669
2012-08-07,1.2422,1.5658,2.027,78.71,0.9672
2012-08-08,1.2364,1.5659,2.0228,78.44,0.9714
2012-08-09,1.2278,1.5623,2.0175,78.64,0.9781
2012-08-10,1.2298,1.5679,2.015,78.24,0.9764
2012-08-13,1.2339,1.569,2.0279,78.34,0.9733
2012-08-14,1.2329,1.5692,2.0256,78.82,0.9742
2012-08-15,1.2288,1.5686,2.023,78.89,0.9774
2012-08-16,1.2356,1.5738,2.0203,79.25,0.9719
2012-08-17,1.2315,1.5697,2.0176,79.5,0.9752
2012-08-20,1.2343,1.5707,2.0196,79.41,0.973
2012-08-21,1.2472,1.5788,2.0171,79.43,0.963
2012-08-22,1.2472,1.58,2.0206,79.19,0.9628
2012-08-23,1.2583,1.5882,2.0242,78.46,0.9542
2012-08-24,1.2533,1.5815,2.0213,78.65,0.9581
2012-08-27,1.2514,1.58,2.0301,78.67,0.9597
